46,38,2,18,62,7,24,25
13,40,3,45,32,52,33,30
43,39,19,11,15,29,53,23
28,34,26,48,37,5,27,17
58,12,9,31,47,42,59,41
20,10,49,22,44,4,36,6
14,54,8,56,1,55,51,21
50,16,57,53,61,60,35,25
37,40,30,7,18,23,34,43
47,33,58,19,46,41,32,15
24,31,39,3,49,6,13,28
29,52,20,4,8,12,1,62
10,2,51,48,59,26,5,57
60,44,50,9,21,61,56,45
35,22,54,36,14,27,38,42
53,17,55,28,7,11,16,23
30,19,4,46,13,25,29,31
39,48,5,47,24,20,8,58
41,10,50,60,62,61,37,32
34,43,21,6,54,59,38,44
55,57,12,27,33,3,56,52
1,22,40,18,16,45,15,17
35,42,26,9,49,36,14,2
4,28,11,62,50,8,47,51
6,37,61,41,20,21,39,46
52,27,24,23,19,60,57,12
55,15,22,59,10,56,13,54
42,36,16,29,44,53,30,26
51,32,3,49,58,48,18,38
9,34,33,7,31,35,1,43
2,45,25,5,11,14,17,40
60,6,47,27,52,50,13,15
46,56,37,59,30,8,28,55
18,21,19,54,12,24,48,4
57,23,44,39,53,32,9,22
51,40,26,11,17,20,35,38
14,58,43,16,7,25,41,36
29,34,2,62,45,33,31,42
3,10,61,47,5,1,49,56
27,9,8,4,15,60,54,30
22,12,44,37,6,23,35,51
11,48,59,20,50,17,18,39
34,57,52,14,32,29,28,16
40,31,55,33,10,38,25,21
43,62,58,49,61,42,5,19
13,1,7,24,45,46,36,53
26,3,22,8,2,41,27,11
44,14,15,47,29,59,60,37
33,35,28,50,48,54,6,9
12,21,17,32,55,18,62,10
38,53,25,34,36,5,40,52
56,13,23,42,19,31,2,20
39,30,16,51,1,61,46,3
41,43,45,24,26,4,49,57
7,35,14,10,58,50,11,29
48,37,36,55,21,62,40,27
25,15,20,6,34,59,32,31
5,33,46,8,28,19,3,44
18,4,42,13,57,43,9,17
16,38,56,1,39,2,60,26
49,30,41,12,53,58,51,7
54,52,24,61,23,47,45,22
36,62,31,15,3,50,6,5
8,18,29,32,35,13,44,34
20,27,33,60,4,39,59,14
38,49,37,57,12,11,53,56
25,26,55,16,23,54,41,58
48,1,42,45,43,46,52,10
28,7,21,2,40,9,47,30
17,51,61,44,24,22,19,34
11,5,15,38,56,32,20,13
59,53,23,8,3,14,4,55
36,39,10,12,37,16,18,33
54,25,1,50,31,7,30,48
61,26,43,21,22,51,27,46
40,41,29,35,57,24,6,2
42,49,17,58,45,28,60,52
38,47,62,13,9,19,10,37
56,44,4,18,33,11,48,25
27,15,7,61,26,20,12,14
8,2,23,1,59,36,50,43
5,58,53,35,22,16,21,60
62,30,57,54,9,24,39,29
6,45,32,19,51,28,42,40
17,3,34,41,47,55,46,49
52,18,7,59,31,8,11,61
2,56,12,50,4,37,43,35
23,13,38,36,21,44,58,1
42,29,22,33,15,57,48,40
32,47,54,20,27,49,45,53
60,51,31,5,41,55,34,39
19,17,52,26,16,9,62,3
25,46,14,28,30,6,10,24
