25,12,4,9,11,31,28,27
2,17,20,14,15,8,22,33
10,21,26,23,6,5,7,16
1,3,19,24,32,13,18,29
9,2,31,30,8,12,17,28
16,5,11,10,20,27,14,25
29,26,15,21,23,4,13,32
30,7,24,33,19,22,6,1
18,17,11,14,10,25,3,28
23,29,32,8,16,27,9,26
33,19,4,5,15,20,7,13
12,18,31,24,1,21,2,6
30,22,28,26,3,14,27,29
9,5,32,20,33,25,15,17
7,10,12,6,24,2,16,8
18,1,13,21,22,23,30,11
14,9,3,31,4,19,29,25
32,26,24,5,20,2,10,12
28,15,21,18,8,30,1,16
17,4,3,22,6,23,31,27
13,11,33,24,14,19,7,12
29,28,2,16,32,30,10,9
3,20,21,4,1,23,5,15
7,18,27,33,25,31,8,13
17,22,6,12,26,11,19,30
29,28,9,23,21,24,14,5
15,1,10,3,2,33,20,31
7,8,11,18,17,32,4,26
27,16,25,28,13,6,22,19
31,30,12,23,33,15,14,10
26,7,3,8,5,20,29,11
4,24,6,25,21,13,16,17
27,32,1,22,9,2,18,19
31,23,26,7,3,14,20,30
25,33,28,6,5,17,29,12
19,10,4,27,8,11,21,32
22,16,18,13,24,9,15,2
30,12,29,1,23,20,25,7
19,31,27,8,5,14,6,26
3,32,33,13,21,9,22,10
4,15,16,11,28,1,17,24
2,25,5,31,18,30,23,19
9,6,8,20,12,3,13,21
15,11,17,27,10,29,24,22
18,33,14,16,32,4,7,2
31,28,21,19,20,9,26,1
25,10,15,11,6,24,23,3
27,13,5,30,17,7,2,32
14,16,1,18,33,26,12,29
28,22,24,20,4,8,10,31
11,3,27,2,7,21,30,15
26,19,9,17,16,33,12,23
8,6,13,14,28,18,5,4
1,29,25,7,22,32,31,15
30,17,33,9,24,27,26,3
6,13,19,20,2,14,23,28
21,12,32,10,22,25,8,18
5,29,1,33,11,4,16,3
23,27,17,15,13,28,9,7
26,8,2,22,24,21,19,25
16,5,32,14,12,31,11,1
29,6,30,4,20,10,18,9
13,26,25,2,27,24,33,21
19,15,28,32,12,3,8,5
31,16,20,29,11,18,30,6
10,7,23,17,14,1,22,4
