38,42,60,73,13,10
36,26,15,24,22,5
49,46,35,56,29,14
2,65,70,45,21,43
41,39,66,61,76,75
34,8,25,48,33,40
62,31,59,30,7,16
11,32,57,47,72,23
50,9,63,55,52,68
74,1,77,37,67,18
28,44,54,20,51,3
4,12,19,17,71,27
64,58,69,60,53,6
8,35,38,76,70,25
14,24,21,39,59,5
43,40,42,75,47,32
55,15,23,36,45,61
56,2,72,52,26,41
54,50,62,67,13,74
11,10,18,4,63,31
65,1,46,6,12,33
16,19,64,77,49,28
44,53,9,73,34,57
20,71,7,69,68,66
48,58,22,3,17,37
30,29,60,51,27,75
55,36,74,40,39,13
45,67,15,59,11,41
6,61,62,70,4,26
52,42,19,25,18,1
12,44,76,23,50,16
10,53,8,65,14,43
32,37,2,28,9,20
5,27,48,69,54,72
46,68,73,77,47,31
66,3,58,71,38,29
22,51,35,63,57,21
33,24,17,30,56,49
7,64,75,34,11,52
15,39,10,19,50,53
1,14,76,13,45,2
59,16,4,74,48,9
5,42,61,46,8,44
29,3,40,69,12,31
21,41,37,27,23,38
35,28,6,66,71,47
51,70,68,18,33,32
20,72,22,60,55,49
67,64,73,25,30,65
7,56,57,58,36,77
54,26,34,63,43,17
75,46,24,62,48,10
4,50,8,37,69,59
21,44,29,1,40,15
13,32,3,35,18,61
9,41,76,6,31,49
74,65,22,28,5,52
72,12,53,68,25,36
16,33,73,39,2,63
47,67,38,24,7,19
42,34,45,58,27,30
56,55,70,57,64,66
62,20,43,71,23,51
14,26,11,60,54,77
40,22,17,41,46,50
76,4,6,72,21,32
13,69,49,59,65,75
63,47,24,74,8,12
33,37,7,15,35,42
19,18,73,29,45,55
36,44,64,48,2,71
68,3,14,67,57,26
27,62,56,53,28,39
11,20,17,52,10,51
58,31,34,70,61,1
54,23,25,16,66,60
77,38,30,9,43,5
4,29,7,22,76,45
75,73,36,50,6,37
49,74,71,57,42,2
18,69,41,21,62,33
20,19,8,11,46,13
12,55,67,31,48,35
23,34,60,3,24,65
64,61,68,38,40,54
32,59,51,77,10,56
9,25,39,44,58,26
5,70,47,53,17,16
1,66,52,43,15,27
72,28,63,30,14,42
31,11,2,22,69,50
73,8,55,23,49,67
76,60,46,57,18,36
48,7,54,6,56,19
35,65,29,39,20,4
16,41,58,32,68,24
12,37,13,51,34,5
45,63,77,44,66,62
71,52,53,26,30,40
59,38,28,17,75,1
27,47,9,33,61,14
3,72,10,64,70,21
43,25,69,15,74,46
60,41,65,42,55,48
34,36,16,8,67,29
13,54,6,24,4,44
68,5,30,23,56,35
71,22,39,32,1,38
66,27,40,73,62,11
49,52,37,61,21,53
3,63,33,19,77,43
50,51,74,70,7,14
31,25,57,75,45,28
12,17,18,15,72,9
64,59,47,26,20,76
10,2,46,55,58,54
40,71,56,27,16,13
52,35,44,62,60,8
38,21,48,53,11,42
7,5,41,1,73,3
66,31,74,19,36,65
17,32,67,63,29,69
45,39,70,47,49,12
61,77,20,50,76,24
2,4,28,68,15,34
22,75,23,9,14,64
57,6,30,37,10,25
43,33,58,18,59,72
26,19,31,8,51,21
35,32,69,36,54,1
29,13,52,41,48,47
56,76,11,44,3,55
61,28,12,7,60,67
14,73,15,70,16,20
65,57,62,38,17,50
18,77,71,72,75,34
33,23,45,10,74,26
49,5,63,58,40,4
24,53,51,42,9,66
39,37,68,46,43,64
25,6,27,2,22,59
28,30,70,41,13,36
21,1,50,47,60,56
14,19,32,34,62,12
26,16,55,69,38,7
5,57,4,31,52,33
51,15,48,76,73,58
40,24,45,37,35,72
29,43,61,25,64,11
46,9,59,65,63,71
53,75,3,2,74,20
17,77,23,42,6,39
10,49,27,67,68,44
54,66,18,8,30,22
