5,18,4,10,28,27,24,2
14,11,23,19,7,29,16,13
21,6,26,3,22,8,20,17
12,25,9,14,19,15,29,1
21,17,22,10,16,2,27,11
28,26,12,13,18,3,15,9
6,4,1,25,8,20,23,5
21,7,2,19,28,24,15,11
5,27,9,10,14,23,20,18
29,24,26,12,7,6,16,8
13,17,4,25,1,22,3,19
15,12,11,2,20,5,14,27
13,10,6,8,9,24,16,1
23,26,17,7,18,29,4,21
3,20,15,28,8,22,25,24
16,5,21,23,13,12,27,17
18,14,6,19,2,28,22,25
11,29,1,7,26,10,3,4
17,22,2,9,16,8,15,18
7,21,3,5,19,10,25,26
20,12,24,23,9,11,13,4
1,14,27,15,6,28,17,29
16,25,13,18,12,3,8,4
20,2,29,10,7,23,9,28
6,1,26,24,22,21,14,27
11,5,28,29,17,13,19,20
4,10,14,16,25,9,1,21
6,7,12,26,24,18,5,11
15,19,8,27,3,23,2,22
25,5,28,29,17,24,16,12
27,6,23,15,11,3,13,14
10,20,18,7,19,21,8,1
4,22,9,6,2,26,29,5
15,16,17,3,10,7,24,14
9,20,21,11,22,18,25,28
23,2,1,13,26,8,27,12
14,28,19,17,4,6,21,24
1,11,5,20,26,16,18,15
8,4,13,27,10,7,22,12
29,25,3,23,9,2,19,26
18,13,11,22,28,1,10,6
24,9,29,8,27,19,5,17
21,16,20,2,4,3,7,14
17,15,10,25,23,12,18,6
27,26,19,9,20,4,28,16
2,14,25,8,5,13,24,7
3,29,23,22,12,1,11,21
15,19,10,13,26,17,4,20
24,23,22,16,29,1,2,18
3,8,21,28,14,9,12,5
11,27,7,29,25,15,6,20
22,14,26,24,12,19,10,23
8,16,5,6,13,21,28,15
1,18,17,9,27,25,7,3
19,4,12,2,10,11,6,16
24,27,18,3,29,13,20,21
5,15,7,22,23,9,14,4
2,28,8,1,25,17,11,26
