59,17,6,21,23,14
7,46,31,11,49,29
27,44,35,25,57,38
41,61,45,1,5,58
40,63,50,43,47,9
24,56,64,22,65,3
55,13,33,42,60,37
67,52,39,28,51,20
36,68,18,15,54,12
2,16,53,66,34,48
10,26,32,4,62,8
31,63,19,30,50,59
6,1,47,24,22,27
56,3,42,43,38,41
9,61,35,29,51,23
49,52,21,14,54,68
16,55,37,46,20,40
36,26,66,60,32,7
33,4,25,65,45,39
18,17,5,11,64,57
67,10,19,2,48,13
34,28,15,62,12,44
58,8,22,53,30,9
50,42,55,27,51,6
37,66,35,63,26,54
56,14,43,32,39,61
29,59,60,4,47,57
64,25,45,19,2,7
52,40,44,48,10,12
36,24,16,1,33,53
18,49,20,34,41,17
31,23,67,15,58,3
8,65,21,38,11,13
46,68,30,62,5,28
57,42,2,29,47,26
45,37,12,27,9,59
48,14,55,43,33,63
61,4,24,20,36,17
53,31,41,23,44,32
56,19,11,6,66,54
10,68,58,35,46,64
38,30,40,49,34,67
15,1,22,5,7,39
50,21,28,25,8,16
60,3,13,52,18,62
51,37,41,14,31,65
45,9,66,44,55,24
20,59,58,26,56,68
63,64,12,38,17,67
57,23,15,54,48,22
6,50,46,7,61,33
19,13,27,40,53,4
49,25,1,42,18,51
30,35,62,39,21,2
36,60,11,10,28,3
8,43,34,5,52,47
29,32,15,16,65,38
46,44,33,17,22,26
54,64,9,13,20,31
40,27,42,66,23,61
25,51,2,12,24,68
62,53,36,55,35,56
47,58,7,48,28,52
30,14,41,16,4,11
65,34,5,60,67,50
3,1,45,63,57,8
37,19,29,18,32,21
10,6,49,43,39,59
46,13,17,56,15,27
61,25,52,22,9,55
40,41,54,28,2,33
65,47,42,48,30,36
26,14,7,67,24,45
34,62,23,4,63,51
44,60,43,64,1,29
49,12,5,3,6,37
20,10,21,32,53,57
8,11,18,35,59,16
39,19,66,31,38,68
58,40,14,50,36,25
47,46,34,13,45,23
60,63,65,61,2,44
54,67,62,41,29,27
53,6,56,15,30,52
16,3,32,51,55,59
18,38,10,5,33,9
37,24,39,11,50,58
1,31,48,12,26,35
22,20,57,19,43,49
64,28,4,21,42,66
68,7,40,17,56,8
6,44,16,13,36,67
30,54,51,45,60,38
63,41,11,53,15,25
26,39,50,55,18,23
27,33,52,35,32,19
47,21,61,3,66,49
17,57,28,65,9,37
5,43,2,4,58,31
68,29,22,1,34,10
59,48,64,24,62,46
12,20,14,42,7,8
52,16,60,39,27,63
51,15,26,21,40,6
50,35,13,3,17,30
31,43,18,28,45,53
38,22,61,68,37,4
9,11,46,32,2,36
57,54,34,58,42,24
47,48,20,14,5,44
55,62,65,12,19,1
66,59,10,41,67,25
33,29,56,64,8,49
23,37,43,7,16,30
9,4,60,35,6,15
39,3,53,42,46,54
2,27,26,14,22,28
62,50,48,45,11,20
52,65,1,66,40,18
59,61,36,34,31,64
13,7,63,21,41,5
23,49,24,19,8,55
51,12,38,57,56,10
33,68,32,44,67,47
17,29,62,25,58,6
11,35,42,22,45,40
2,15,4,37,52,50
9,39,34,26,64,3
24,21,43,41,18,46
28,38,1,59,13,14
8,5,51,44,36,19
33,12,30,20,66,29
23,53,48,68,25,60
32,27,65,58,49,63
67,16,56,61,57,31
7,55,17,54,10,47
