9,2,15,12,10,20
4,5,18,11,27,16
23,29,6,13,22,24
14,1,17,28,3,7
25,21,8,19,26,18
6,24,20,29,4,13
15,3,22,5,16,7
19,12,28,17,9,27
11,26,1,14,21,10
25,2,6,7,8,23
4,19,24,18,16,12
13,17,21,9,11,28
5,14,25,29,8,15
26,23,10,1,3,27
2,28,20,22,6,19
7,18,21,29,25,5
3,4,9,24,15,11
14,23,22,2,16,17
27,20,13,8,10,1
12,9,7,26,5,21
3,25,24,2,19,14
10,29,11,28,18,27
8,22,4,15,12,6
23,13,16,17,26,20
9,18,29,1,5,24
21,7,2,15,27,25
10,17,4,8,6,16
1,22,26,11,13,19
12,28,23,20,14,3
16,7,17,8,24,9
26,5,13,2,29,22
6,14,27,20,1,25
28,4,15,18,10,19
11,23,3,21,12,5
20,22,16,26,25,9
24,1,29,7,15,10
17,6,28,21,11,4
27,12,14,18,13,2
3,8,29,19,20,23
5,6,11,16,15,26
7,13,14,12,2,4
1,18,8,24,23,17
21,19,3,22,27,10
25,9,6,28,14,29
15,20,18,24,26,2
22,11,12,17,7,3
16,1,21,13,28,8
5,19,9,4,27,23
3,10,2,25,17,11
13,15,12,6,7,1
19,20,8,9,21,14
27,29,26,4,16,25
10,24,18,22,28,5
23,21,15,6,3,13
29,17,19,20,11,7
27,8,12,18,25,22
10,9,5,14,4,26
16,24,28,23,2,1
