14,54,42,50,13,2,33,17
56,24,53,47,48,60,3,27
19,64,8,23,7,68,46,10
55,32,37,61,12,45,26,4
59,21,36,57,69,40,65,16
11,29,38,43,52,9,5,30
18,66,6,20,15,22,25,35
39,67,51,58,63,31,41,44
49,34,28,19,2,1,61,62
4,8,3,33,17,65,45,23
21,27,11,32,43,48,13,53
42,69,30,10,24,20,7,37
39,36,38,14,67,26,40,55
15,51,52,63,28,54,12,47
58,66,60,5,9,62,16,6
59,56,49,25,29,57,64,31
68,18,1,46,34,44,50,22
55,35,65,19,17,42,41,61
2,54,26,36,21,20,3,51
52,32,39,4,6,30,28,14
69,64,47,11,66,13,24,31
5,68,22,43,8,60,53,15
62,38,56,25,59,18,45,34
1,16,48,33,35,46,23,63
57,12,27,50,58,44,40,7
37,10,41,49,13,67,9,29
31,65,17,2,53,21,66,39
64,59,4,28,22,18,32,11
61,24,14,25,47,5,34,6
46,36,45,69,19,42,63,40
68,56,37,30,9,26,51,8
35,41,67,15,50,58,29,54
12,62,60,52,33,55,44,27
38,49,57,7,23,3,43,16
53,1,20,22,5,10,11,48
14,47,63,66,19,31,18,56
58,32,15,9,2,29,21,69
4,50,46,67,30,62,59,13
45,37,25,52,41,40,54,64
44,17,35,8,36,61,49,12
60,23,51,48,7,28,42,39
27,68,55,38,10,57,20,3
33,6,43,26,24,34,65,16
22,4,66,2,21,1,25,58
29,64,62,18,5,67,8,12
9,37,54,53,49,11,61,39
15,63,7,13,45,3,19,41
43,30,59,24,36,33,68,35
34,17,10,51,27,26,56,42
28,44,60,65,32,38,40,1
16,20,46,55,50,48,57,69
47,22,23,31,14,52,6,29
7,35,2,45,19,39,24,9
36,13,49,18,12,34,68,63
66,10,15,33,38,41,28,60
58,11,16,61,56,8,54,32
26,14,62,43,40,25,51,27
42,48,21,30,37,44,23,59
52,53,67,64,46,47,57,1
50,55,3,17,69,6,31,5
20,12,65,29,63,4,38,16
40,8,66,61,22,51,10,56
28,32,68,2,60,33,62,37
54,43,25,36,18,30,64,58
39,57,17,46,44,11,47,26
23,27,69,41,1,52,50,24
20,15,19,59,65,53,42,67
45,13,5,6,48,55,4,21
31,49,9,35,34,7,14,3
39,22,63,56,46,11,43,17
30,38,40,33,27,18,69,8
23,20,32,25,36,50,52,19
54,61,5,65,47,59,68,67
29,15,34,48,4,7,62,51
12,3,24,42,64,14,21,49
16,41,9,57,31,26,1,28
60,2,6,58,44,45,10,53
13,35,37,65,56,55,66,5
52,61,69,17,25,30,7,34
24,40,22,36,33,50,21,15
14,41,32,11,64,46,20,62
26,58,31,68,48,39,67,23
57,60,45,8,29,47,42,37
63,9,59,10,16,66,44,49
38,6,19,3,18,54,2,51
35,27,53,28,55,43,12,13
31,4,48,15,1,56,36,52
26,69,34,37,60,68,11,45
62,65,47,21,63,49,58,20
41,51,24,57,66,19,54,30
16,25,27,29,61,38,13,46
3,59,12,40,10,43,39,1
42,5,44,32,55,9,7,18
22,2,67,64,6,35,17,4
8,28,50,23,53,14,33,45
46,24,30,65,47,48,58,38
57,56,61,34,21,31,20,43
5,7,63,27,15,37,26,66
18,42,60,67,51,52,35,11
53,23,4,40,9,12,41,1
8,2,39,44,32,29,33,59
68,62,17,49,64,28,36,55
10,16,13,54,3,69,14,22
6,50,43,63,25,19,57,60
35,42,1,34,4,47,30,20
61,24,48,44,32,67,29,66
45,21,9,56,17,7,64,12
26,13,16,68,2,23,15,14
62,36,27,41,54,8,22,38
65,28,18,3,10,25,52,50
40,39,5,46,49,58,33,69
11,53,31,55,51,19,37,59
6,21,23,7,43,60,35,64
62,15,44,42,56,4,2,57
20,34,8,14,67,63,28,24
69,25,47,9,65,10,32,48
37,58,29,52,38,17,53,18
41,45,22,13,30,16,31,36
59,1,55,6,51,61,27,39
11,33,12,19,3,46,26,5
49,40,50,60,54,66,4,68
67,14,10,21,44,9,52,38
57,53,35,47,25,63,8,62
42,16,55,2,37,27,64,22
7,29,19,26,13,69,56,28
33,51,6,68,11,65,59,50
20,45,1,54,3,49,30,32
48,46,58,12,17,5,15,24
40,43,18,41,23,36,34,66
27,52,16,31,61,39,69,35
67,33,56,7,68,57,11,62
1,19,14,44,65,22,49,26
25,3,13,4,8,59,46,42
51,5,29,53,32,15,36,60
66,31,38,45,28,17,48,40
34,63,55,54,24,23,58,10
30,12,18,21,41,6,39,20
50,64,61,47,43,37,2,9
