9,13,46,2,12,40
19,45,34,17,37,4
35,36,24,7,1,29
15,8,30,28,3,32
42,33,22,6,5,11
31,27,26,39,20,38
44,21,10,25,18,14
41,23,7,43,16,34
3,15,4,17,29,36
42,13,37,24,11,9
40,5,31,12,22,19
28,33,35,44,26,20
41,43,1,10,46,38
16,2,25,45,8,6
14,21,32,23,30,39
3,7,18,42,4,27
20,37,33,13,36,40
34,17,15,43,28,11
12,6,9,41,35,8
46,30,5,26,24,25
38,27,44,45,21,39
19,18,31,1,16,14
2,29,10,23,32,22
17,11,42,20,8,36
37,9,26,34,41,3
39,25,27,4,33,13
43,7,38,30,31,16
6,28,24,46,21,18
10,45,14,12,5,29
15,40,32,1,19,23
35,44,42,22,2,39
31,13,17,25,41,30
21,38,11,9,16,7
8,5,26,29,18,43
20,10,1,4,19,28
3,40,22,14,34,2
44,24,33,23,12,36
37,15,45,35,6,46
43,17,27,32,42,16
19,38,8,21,7,13
29,28,41,40,18,39
11,3,44,24,10,31
34,26,12,6,36,1
14,35,22,32,46,37
5,25,33,2,20,15
4,9,30,27,23,45
40,24,41,31,38,3
36,7,19,39,42,28
11,46,34,18,8,44
1,32,13,33,26,16
21,4,5,35,17,2
6,14,23,45,20,43
10,37,12,30,29,27
22,9,41,25,15,7
26,46,19,31,11,8
38,36,16,32,2,5
28,45,18,3,13,35
33,23,29,30,34,37
25,40,10,12,43,42
22,27,20,15,24,21
39,6,44,9,17,1
14,41,46,8,4,7
45,35,30,36,31,33
18,12,38,37,25,23
27,2,24,19,10,15
17,16,21,26,42,40
13,20,29,22,44,43
1,39,11,5,14,3
4,32,6,34,28,9
46,25,8,27,19,35
10,41,18,21,33,40
7,22,24,26,45,17
16,39,3,15,44,12
30,1,28,5,23,9
42,6,34,38,14,13
36,4,2,37,43,31
29,32,45,20,11,41
8,22,17,33,39,10
7,30,26,44,19,5
13,15,23,46,1,42
36,43,14,9,27,21
28,12,20,11,37,2
16,40,35,24,34,4
32,31,25,29,3,6
38,30,17,18,22,15
5,42,36,41,44,45
2,26,28,27,14,12
8,39,43,24,1,37
23,31,21,13,34,25
18,9,20,7,10,32
16,29,19,33,3,46
11,35,4,40,38,6
