61,5,32,53,40,10,78,11
85,54,23,74,47,57,94,91
70,43,50,24,69,66,59,79
28,62,95,87,56,52,42,9
30,6,86,36,33,68,46,49
27,64,96,93,16,12,38,21
81,4,31,25,1,84,63,89
34,26,65,80,77,83,75,18
35,45,41,82,88,73,14,58
48,55,44,20,17,72,76,37
71,39,13,19,3,22,7,92
29,2,51,67,60,8,15,90
23,52,36,87,85,68,10,24
27,74,79,57,32,64,42,40
25,91,33,6,93,28,61,81
70,38,69,34,84,86,9,62
65,50,75,1,96,58,46,78
66,48,53,73,4,49,89,95
35,16,3,63,54,39,26,17
19,47,45,37,30,29,21,15
90,55,2,59,92,14,5,18
71,77,44,7,94,43,56,41
11,13,12,83,82,51,8,72
80,88,31,22,20,60,67,76
9,75,74,78,40,81,86,52
58,49,48,65,23,69,28,27
53,91,35,4,25,38,79,3
89,32,16,29,36,62,50,21
42,14,68,93,18,47,39,96
73,71,37,30,57,77,34,90
26,44,87,70,11,2,82,1
5,83,88,95,22,41,19,84
33,17,80,10,15,72,31,43
51,7,46,12,60,24,55,54
66,45,20,56,59,64,6,8
61,67,92,13,63,94,76,85
49,14,21,39,91,50,52,18
93,78,71,16,77,28,79,86
68,36,2,89,69,11,35,42
57,22,83,1,3,48,29,81
74,90,70,84,72,88,10,26
17,27,43,46,34,41,25,5
7,95,32,55,31,96,45,23
92,40,24,94,56,30,82,47
85,19,9,65,8,20,73,33
58,60,66,64,13,87,37,53
59,76,75,38,54,51,6,63
62,12,4,61,67,15,80,44
91,68,1,70,22,90,48,16
39,79,29,11,2,86,27,41
3,45,72,74,46,34,50,28
18,25,26,36,78,88,94,69
43,84,52,20,93,7,73,82
9,17,30,64,23,89,60,83
75,10,35,51,49,66,92,57
8,58,42,55,21,61,59,71
44,6,85,56,31,12,53,63
47,80,14,87,32,67,38,19
96,95,15,81,5,76,24,77
4,54,40,13,65,37,62,33
27,94,39,3,45,70,78,73
60,18,48,7,74,82,16,50
75,92,72,2,64,91,43,23
86,20,57,89,55,61,88,52
28,26,22,35,53,51,59,30
69,25,12,44,10,87,29,19
63,46,66,5,47,9,71,32
41,96,90,76,4,93,36,33
8,67,21,85,95,1,34,40
24,15,11,17,14,65,84,6
79,81,54,42,80,56,49,13
58,37,77,31,38,62,83,68
16,57,61,2,50,53,22,45
88,30,89,27,44,75,3,43
72,78,64,28,7,63,69,47
51,70,20,71,87,74,18,4
19,40,76,36,39,66,23,12
26,1,32,14,73,60,6,95
13,21,86,65,90,5,80,35
10,81,8,46,94,77,17,38
67,33,56,79,55,29,84,68
34,58,15,54,48,92,93,52
41,31,11,9,42,37,91,24
83,82,85,59,49,96,25,62
20,36,47,88,71,27,53,75
87,76,89,22,57,7,14,78
28,5,13,51,73,44,23,50
86,18,66,32,12,1,81,17
39,56,72,69,77,4,60,21
65,95,68,54,61,74,43,29
84,16,11,8,92,80,30,58
52,33,64,31,46,35,70,94
38,49,40,85,26,15,55,41
62,48,24,34,2,63,19,25
42,59,67,45,10,93,91,83
6,3,82,96,37,90,9,79
56,23,1,77,14,20,13,27
22,61,17,73,36,75,54,69
68,8,18,43,76,53,57,28
50,92,51,47,86,31,95,70
74,38,7,66,21,11,33,44
41,32,63,72,52,65,25,30
15,59,87,88,81,34,39,16
29,9,91,82,64,4,55,10
83,84,96,48,6,71,40,35
94,19,12,60,90,42,78,49
37,46,93,3,2,85,62,80
79,24,58,45,89,26,5,67
53,69,77,14,1,33,74,92
30,72,18,61,54,31,27,66
95,44,38,57,16,36,65,59
17,21,41,88,51,87,68,9
52,34,47,10,6,13,22,55
78,23,8,86,82,42,4,15
63,73,49,29,70,80,93,40
7,94,62,75,12,79,5,48
24,89,90,46,20,83,28,39
76,3,2,91,84,32,58,56
11,50,71,60,45,85,64,25
43,19,81,26,96,35,67,37
