20,87,3,16,33,84,6,80
74,8,64,15,72,13,62,22
1,67,60,7,12,48,42,69
27,45,70,81,75,25,66,17
49,59,61,53,55,83,77,82
51,58,31,90,86,65,10,76
46,40,56,32,21,71,18,26
5,43,50,38,54,63,4,89
36,88,57,47,44,68,79,23
39,78,41,14,19,52,28,11
73,24,2,85,37,29,30,35
9,69,45,3,64,87,22,34
84,15,58,10,81,82,59,75
48,17,8,1,20,71,32,51
18,31,66,49,5,61,4,33
54,76,25,21,55,60,44,6
62,88,12,52,41,11,40,70
28,46,23,13,50,37,19,83
89,38,34,68,7,53,73,35
2,77,78,79,24,72,16,56
63,86,47,43,36,26,39,30
14,29,74,67,57,90,42,9
65,85,81,51,80,3,27,22
10,20,5,44,87,12,70,60
23,37,59,48,76,75,40,62
25,53,83,88,15,73,33,32
45,54,68,1,8,19,18,2
7,26,72,6,36,11,82,50
4,42,13,38,67,86,90,24
30,57,56,34,31,39,55,65
89,64,35,49,58,41,29,17
71,63,28,84,79,16,66,27
21,47,46,69,85,74,78,61
9,43,80,73,40,52,77,14
2,11,26,23,48,25,22,82
83,68,76,7,86,72,81,1
37,24,51,39,45,33,50,88
6,75,87,57,13,18,89,17
90,44,35,4,8,27,62,56
12,64,36,66,74,59,16,54
85,55,15,9,19,79,20,14
10,69,34,52,30,5,49,46
67,58,78,71,43,84,53,31
47,80,65,77,29,70,42,21
41,60,38,63,3,32,61,28
22,39,86,45,72,40,44,25
33,18,36,27,76,13,2,12
56,35,6,82,87,66,1,74
23,5,14,62,34,81,17,20
4,79,46,73,64,54,75,58
10,21,19,9,29,43,71,24
42,47,16,60,51,41,15,83
80,55,28,30,88,38,48,32
69,61,31,70,89,90,11,37
78,52,84,59,7,57,63,85
65,8,67,49,26,50,77,68
3,14,76,72,53,33,75,46
4,62,21,66,58,87,44,39
25,23,29,19,12,51,6,79
2,74,43,36,28,83,24,34
15,18,54,80,82,86,69,89
16,1,90,5,85,48,30,40
73,41,71,65,61,67,55,13
17,70,63,78,22,9,68,59
56,45,37,38,11,47,49,20
42,50,53,52,64,31,27,10
8,84,26,60,77,35,88,81
32,7,43,87,57,3,24,62
72,23,85,89,82,51,30,21
71,25,1,4,14,36,46,80
69,28,67,15,17,6,65,5
19,73,74,22,44,49,76,16
83,33,86,48,70,56,9,50
63,31,59,11,35,10,18,41
88,55,20,8,47,75,52,2
61,90,12,40,26,81,57,53
37,34,79,42,84,66,38,54
3,64,68,29,60,32,39,27
77,58,13,36,30,45,7,78
86,70,62,71,49,73,82,72
16,65,83,23,11,85,14,4
21,50,31,87,59,15,2,88
1,28,89,10,25,56,52,33
40,22,69,35,84,42,24,55
68,12,47,8,76,5,9,64
61,27,57,29,45,19,58,48
39,54,17,79,74,7,3,77
32,80,81,63,53,6,67,37
75,78,38,18,34,44,51,26
90,66,13,41,43,20,60,46
31,14,35,83,52,21,22,36
42,89,25,2,65,62,64,84
9,48,72,29,58,69,88,16
28,82,5,57,77,76,73,45
54,19,27,7,70,67,10,47
53,3,34,71,1,15,37,44
41,20,74,26,68,51,4,40
24,13,32,75,66,61,11,56
59,60,17,33,79,30,43,8
6,46,85,50,38,39,80,12
55,78,49,86,90,63,23,87
81,9,84,47,18,72,65,28
62,16,82,45,67,76,52,31
70,26,37,64,57,1,21,58
29,22,51,53,13,56,54,5
24,77,89,44,48,68,75,20
6,14,61,43,15,35,12,25
27,85,41,59,88,34,80,86
33,30,87,11,46,42,63,19
38,2,7,81,71,49,39,74
40,17,83,73,78,8,10,66
60,36,3,90,50,23,55,18
32,4,70,76,69,79,84,13
52,6,48,24,62,53,47,15
35,34,21,72,20,12,54,67
82,44,85,64,43,28,33,42
22,30,14,58,68,27,87,37
46,77,11,57,66,2,86,51
16,80,8,61,23,10,7,39
50,49,41,3,78,81,73,25
79,88,29,65,63,83,1,18
56,17,90,69,38,40,36,19
59,32,26,55,5,89,45,74
75,4,60,30,31,9,71,6
51,46,64,67,14,24,15,70
11,16,53,68,27,21,23,43
81,10,33,54,35,57,48,78
18,22,20,42,49,7,58,28
87,62,25,77,83,38,69,85
39,1,56,84,73,59,50,90
52,74,79,86,60,65,45,61
66,71,19,76,26,89,88,3
44,36,9,75,80,2,5,41
17,37,32,12,47,4,72,55
34,82,40,31,13,29,8,63
