36,16,1,44,21,78,68,27
76,8,22,69,56,72,6,43
11,67,74,7,75,29,18,13
50,14,28,66,20,62,25,35
47,34,45,24,39,55,9,79
48,70,31,33,17,40,80,37
53,2,38,30,57,73,12,64
60,10,63,23,58,15,59,51
71,52,49,61,4,26,3,54
41,32,77,46,42,65,5,19
78,74,66,13,72,76,36,27
1,55,69,18,44,25,28,22
35,75,39,37,80,79,47,6
62,40,45,38,53,29,48,73
59,67,33,14,16,64,2,9
17,71,34,8,52,23,51,4
12,68,61,56,31,30,42,77
21,15,70,49,24,7,46,58
19,11,57,54,3,43,63,5
32,20,10,50,65,26,60,41
72,18,22,78,45,35,73,28
38,69,80,75,66,59,16,53
44,9,76,67,8,51,48,39
77,61,2,25,40,23,68,13
27,34,6,52,46,15,33,12
31,19,64,71,29,36,11,58
30,1,3,60,79,54,17,50
10,4,62,49,70,37,5,55
26,7,32,47,63,56,65,14
57,21,24,74,43,42,20,41
48,25,67,40,80,39,73,72
16,38,78,8,66,2,15,34
68,33,19,75,58,35,22,71
3,6,13,12,51,54,28,1
46,50,5,30,55,59,76,31
26,79,27,64,23,69,45,70
65,21,52,11,61,74,14,10
43,60,37,9,7,4,53,42
29,77,24,20,44,32,17,63
49,36,47,56,62,57,18,41
58,6,54,78,25,72,34,38
55,28,75,15,76,48,71,2
73,66,30,19,51,12,50,16
1,5,23,59,11,40,26,70
80,9,4,31,60,22,46,21
13,32,35,65,69,3,44,24
68,63,62,42,33,45,79,7
77,64,43,17,39,18,14,49
41,52,36,10,67,56,53,20
27,47,74,37,61,8,57,29
6,11,16,23,78,50,48,55
73,54,40,31,9,75,66,26
12,5,72,21,71,24,60,25
62,13,15,76,4,58,19,32
30,44,80,43,28,2,33,63
64,7,41,56,17,35,52,1
36,51,20,45,37,61,46,69
3,10,27,67,74,77,79,38
42,57,14,47,34,49,59,22
70,68,29,39,18,65,53,8
26,48,12,23,13,19,21,16
2,24,31,78,6,71,32,62
33,17,60,73,11,76,56,28
41,80,61,5,37,64,44,15
52,69,7,25,45,30,75,4
20,58,49,66,77,1,67,34
14,29,9,46,10,72,57,68
55,74,8,35,53,63,47,40
42,38,54,39,22,70,50,36
59,3,65,79,18,27,51,43
24,61,26,6,33,62,64,80
56,75,21,17,5,45,78,44
32,12,30,28,49,37,23,67
68,14,58,60,66,57,69,48
10,46,71,73,47,8,13,1
39,50,4,15,29,42,74,2
18,20,70,63,9,38,19,52
79,22,11,51,40,36,7,77
25,43,76,53,16,34,31,3
54,65,55,72,35,27,41,59
21,28,61,48,5,66,64,32
56,13,58,57,14,80,8,45
24,17,67,4,69,47,50,68
9,6,1,70,74,30,18,26
2,44,49,40,19,60,79,36
37,71,42,3,38,73,63,76
34,51,65,62,75,41,25,11
43,22,29,55,12,78,59,52
23,46,39,27,7,31,35,10
15,53,77,72,54,16,20,33
28,5,13,26,8,58,30,9
36,4,2,57,1,48,56,24
76,79,37,18,64,14,40,21
25,68,51,80,32,49,38,11
59,45,42,17,67,66,6,65
63,19,69,12,78,39,10,34
27,53,55,71,22,20,7,61
15,41,16,29,47,33,3,35
50,31,72,60,52,70,75,77
23,73,62,44,54,46,43,74
