7,23,20,2,4,21,25,12
13,8,5,24,10,18,11,22
26,27,6,1,14,3,19,15
8,18,9,16,4,24,17,2
7,15,25,11,26,13,10,12
19,16,21,5,1,23,20,3
14,11,17,27,9,6,22,24
15,12,7,20,13,21,8,1
2,25,27,10,19,6,4,18
14,23,16,26,3,9,5,17
22,1,21,6,8,11,4,19
3,16,24,25,14,10,7,15
9,17,22,26,12,20,2,5
18,13,7,4,23,11,3,27
26,5,12,17,10,6,1,19
18,8,2,14,24,20,16,15
9,25,13,23,21,22,27,10
1,17,15,24,4,7,6,20
21,3,8,22,16,27,11,26
18,19,23,25,13,14,2,9
12,15,6,11,5,16,27,7
20,26,9,19,25,24,18,13
21,14,12,4,17,3,5,10
22,8,2,11,23,1,26,7
19,16,15,6,18,12,9,3
2,20,21,23,10,27,24,17
1,5,14,8,25,22,4,13
24,10,18,16,7,19,26,21
27,9,15,4,25,12,14,1
8,13,11,3,6,23,17,2
22,7,19,5,9,14,27,20
3,21,26,25,11,2,1,18
6,24,22,12,23,4,16,13
20,17,10,25,8,15,5,3
27,6,13,14,26,2,16,1
11,4,20,9,19,10,12,8
5,18,21,15,17,7,23,22
3,20,1,11,24,2,10,9
5,4,23,21,6,18,26,14
13,19,17,16,27,12,8,7
22,24,3,23,15,25,4,26
10,9,13,7,2,14,8,6
16,17,12,18,11,25,20,22
27,21,24,19,15,5,1,13
12,10,14,23,20,26,18,8
2,22,3,4,17,15,19,27
5,9,25,6,7,11,24,21
1,2,19,10,16,22,23,14
6,27,3,18,12,8,9,21
11,26,13,5,20,4,15,16
17,7,25,8,24,1,18,27
15,26,22,2,21,13,6,20
23,19,11,12,25,5,14,24
4,1,10,9,16,3,7,17
