27,15,20,3,24,1
9,19,11,23,5,18
14,13,25,6,16,2
10,4,22,7,12,28
23,26,21,8,3,17
1,11,2,9,15,13
28,20,10,27,6,14
26,18,5,12,22,4
8,24,19,25,21,17
7,10,23,1,9,16
15,5,20,11,28,13
19,3,26,27,22,2
6,17,12,16,4,8
7,24,25,14,18,21
15,11,23,26,10,13
22,16,19,20,1,12
17,5,27,8,25,6
28,2,9,3,7,21
20,4,18,24,14,15
11,25,12,19,6,10
5,8,1,17,22,7
16,28,14,24,26,9
27,23,3,13,21,4
2,17,7,18,22,11
6,8,26,28,24,19
23,14,1,10,21,27
2,15,4,5,16,25
18,13,12,3,20,9
23,8,7,22,26,14
24,27,16,21,19,11
10,9,17,15,12,3
1,18,6,4,5,2
20,13,24,22,25,28
21,10,15,17,19,23
11,3,6,4,2,18
9,14,5,25,20,26
28,7,1,12,27,8
3,13,22,16,10,24
14,4,19,20,17,11
12,1,27,9,23,25
2,21,8,15,18,28
13,26,16,5,6,7
11,3,10,4,1,17
25,8,15,22,23,20
19,16,18,26,7,27
12,9,21,13,28,5
24,6,22,14,2,10
4,25,3,19,7,15
21,20,16,18,9,8
6,23,28,1,12,26
17,27,13,5,11,24
7,14,20,2,19,3
21,1,22,16,15,6
26,28,4,25,27,9
18,17,24,13,2,23
10,12,5,8,11,14
