20,2,5,18,10,4
8,3,1,14,9,17
19,11,12,15,6,7
13,17,21,16,3,20
2,1,19,18,14,8
9,15,10,11,6,5
12,7,4,16,21,13
14,11,10,20,15,18
16,9,7,17,19,6
5,3,13,21,2,1
17,8,4,10,16,12
18,7,11,9,3,2
6,4,20,21,1,12
5,8,13,14,15,19
10,20,21,11,1,9
17,4,15,7,8,19
5,18,12,16,14,3
6,13,21,2,8,15
12,20,14,10,5,17
3,11,2,19,4,16
6,9,18,13,7,1
15,16,3,10,19,5
8,21,9,7,17,20
1,6,14,4,13,2
11,18,19,12,20,8
4,21,14,3,7,10
1,5,15,17,18,11
6,2,16,9,12,13
3,19,17,4,1,18
7,5,14,11,16,8
15,10,21,2,12,6
20,13,11,9,5,4
8,10,6,21,18,3
1,17,16,13,12,15
19,20,9,2,14,7
