15,90,67,3,49,24,46,4
48,31,51,8,61,76,28,33
42,85,29,19,84,73,89,7
62,23,64,6,65,59,83,56
55,53,81,80,21,79,41,47
58,38,22,25,72,44,68,57
39,78,43,70,40,69,26,34
86,74,10,66,52,91,1,35
88,11,13,77,87,63,9,5
75,37,27,50,14,32,12,60
45,17,82,71,30,36,54,20
18,2,56,64,6,55,16,48
21,84,44,23,41,68,7,61
25,42,47,33,4,69,70,51
26,22,35,24,73,83,28,74
40,76,38,15,13,63,78,53
57,88,1,58,75,59,85,65
91,14,82,72,50,80,90,46
8,11,5,29,10,32,49,43
12,54,34,89,77,18,27,87
19,16,86,62,39,17,9,31
45,2,36,30,67,37,81,79
20,71,52,76,60,3,66,55
33,74,68,69,15,88,65,63
28,59,51,78,72,14,83,84
5,75,90,61,82,29,6,35
46,40,77,41,26,49,42,18
17,57,53,21,54,58,47,27
19,9,56,32,22,7,87,79
11,81,30,34,64,52,45,66
48,71,39,44,4,86,67,60
70,25,31,36,3,12,13,24
16,73,38,1,8,20,23,91
2,89,37,43,62,10,80,85
90,55,77,58,69,82,76,50
6,88,26,53,35,32,18,15
52,47,28,40,59,30,46,63
39,7,86,84,44,64,11,22
75,70,48,42,49,71,45,81
60,24,72,14,66,9,23,29
1,54,3,37,31,41,73,4
65,34,61,8,57,83,50,67
10,51,16,89,27,38,21,80
12,33,36,19,79,5,78,62
2,13,87,20,91,17,85,68
56,32,44,25,74,43,30,75
70,66,14,15,45,84,49,59
1,63,29,82,77,53,48,3
50,81,64,47,73,71,24,88
86,28,55,27,23,35,31,80
61,4,76,9,11,12,54,41
57,78,6,85,42,69,52,36
8,90,74,87,33,58,79,62
22,16,18,72,65,20,43,21
7,5,34,13,39,26,2,10
89,68,25,83,38,46,37,91
56,51,60,40,67,17,19,35
49,47,3,73,53,86,75,11
9,6,77,36,64,12,42,85
32,45,62,31,76,74,4,23
71,65,70,90,84,16,63,43
80,48,54,7,14,20,33,50
68,13,10,79,46,29,88,81
69,19,72,5,57,2,40,28
59,27,91,60,18,51,55,17
83,8,41,38,37,44,22,52
1,78,24,15,30,56,39,61
58,82,67,21,87,25,26,66
34,62,9,71,89,77,75,23
68,63,50,6,85,53,54,49
47,7,88,45,72,90,2,11
31,91,86,12,70,5,74,18
28,43,55,33,36,4,8,13
79,65,3,39,35,38,59,48
40,84,30,27,66,19,76,22
67,25,52,14,20,1,41,32
81,89,24,58,82,80,56,26
83,10,64,78,60,15,69,57
87,44,61,16,34,42,17,73
51,21,46,75,29,37,90,33
7,72,50,3,18,31,53,59
12,9,84,68,47,70,8,22
5,6,19,54,55,67,91,41
88,28,74,38,82,81,32,39
48,26,57,30,49,66,56,13
17,79,23,20,43,15,77,42
85,14,89,63,76,34,58,64
4,83,21,45,78,65,86,29
73,80,44,51,11,87,10,1
60,35,2,52,24,37,40,36
46,61,62,69,71,27,16,25
3,41,9,30,32,91,38,90
23,43,67,7,66,79,88,82
31,39,33,85,47,77,19,70
50,59,57,5,74,89,29,21
68,18,73,11,78,45,48,56
35,20,49,75,84,64,37,76
44,81,63,54,62,36,51,87
24,61,25,10,55,16,17,14
26,8,12,28,80,65,42,2
53,72,60,46,69,22,13,6
4,15,58,27,71,40,1,83
52,34,38,77,86,5,73,66
67,45,59,47,20,68,39,37
33,49,91,57,75,64,87,54
78,50,89,44,7,70,25,29
63,19,24,41,2,61,82,51
80,60,8,18,35,3,74,42
6,69,27,32,81,48,65,17
11,36,46,1,9,83,15,16
53,4,52,56,14,31,22,43
13,30,76,62,85,23,40,58
90,84,26,10,79,28,34,72
51,55,71,86,88,21,12,39
78,87,68,42,47,44,5,38
45,75,57,65,24,50,70,18
37,82,11,74,19,33,59,3
36,46,66,67,61,27,14,48
76,2,53,31,25,40,8,81
43,13,80,9,69,58,84,28
86,41,17,22,88,34,89,90
23,85,32,83,21,10,71,54
77,1,60,64,79,49,63,55
20,26,29,4,16,72,30,35
91,73,6,7,15,52,62,12
66,53,37,65,36,56,75,68
81,76,18,78,58,47,14,2
84,22,80,88,31,57,27,74
32,42,23,46,85,24,21,86
82,40,44,13,55,19,34,45
41,33,35,89,30,49,25,50
90,4,83,12,26,1,7,17
52,87,43,48,6,60,15,70
16,39,64,67,28,3,5,10
51,29,79,77,71,11,69,8
59,61,20,73,54,9,72,63
38,56,88,86,62,91,75,40
18,21,19,14,24,76,47,65
32,90,36,81,23,57,12,34
22,48,49,2,7,60,78,30
58,13,16,31,80,66,41,44
53,35,5,68,37,6,4,71
42,10,55,8,72,87,59,89
38,73,79,64,3,70,84,82
63,39,69,91,29,54,61,56
17,62,11,83,1,43,50,45
74,52,85,26,27,67,51,9
28,15,20,77,46,25,33,57
12,7,58,71,40,14,68,16
44,8,66,59,13,48,90,47
81,35,21,87,3,78,4,2
34,75,69,84,54,24,31,79
30,23,72,76,83,88,60,5
41,62,65,49,9,18,82,52
27,46,10,19,25,45,20,6
51,74,53,1,64,89,28,26
