19,18,8,35,17,29
6,27,15,12,11,30
10,31,40,38,23,1
39,7,28,4,33,3
9,22,34,21,25,20
36,26,5,32,16,14
17,13,2,37,38,24
31,12,1,39,29,11
35,9,27,28,4,25
34,8,7,20,22,26
33,30,24,19,14,3
37,36,23,15,18,16
40,32,21,2,10,5
6,8,29,13,4,35
34,17,24,27,1,33
22,37,39,19,9,38
15,2,12,26,23,7
21,3,10,36,20,40
32,25,18,6,13,14
5,28,30,16,31,11
19,23,33,9,2,4
22,12,36,40,17,26
37,15,25,14,10,7
24,3,29,13,28,31
27,16,20,18,1,35
32,11,6,34,39,30
5,38,14,8,21,12
17,22,4,15,40,28
33,18,13,16,24,10
9,7,1,32,19,35
5,3,27,2,37,34
23,21,11,6,31,36
25,26,39,20,29,38
30,1,16,8,14,22
27,28,34,7,13,40
18,11,37,21,35,33
31,3,2,4,12,19
23,8,20,39,32,38
10,25,17,26,29,30
36,15,24,5,6,9
37,7,31,18,27,40
38,2,21,8,1,28
29,32,23,11,25,3
33,5,12,30,9,36
35,14,39,13,15,22
17,20,19,26,6,16
24,4,31,10,34,32
40,29,37,9,33,8
14,36,25,1,39,2
20,5,13,22,23,28
11,7,15,24,19,21
4,30,6,38,10,26
34,35,3,17,12,18
16,22,29,27,2,32
25,31,8,15,33,20
30,13,19,7,36,21
28,26,9,3,6,18
12,10,37,39,17,5
4,16,23,1,34,11
40,35,38,14,24,27
26,8,13,31,18,9
30,32,22,3,37,17
7,6,33,29,5,1
11,14,2,20,4,10
24,40,12,25,16,19
38,34,15,28,36,35
21,27,17,23,39,6
1,26,4,13,37,9
10,30,18,2,24,22
14,20,34,29,19,15
33,28,32,12,38,25
35,5,16,31,21,39
3,40,8,36,11,27
23,9,14,7,30,17
1,15,32,12,34,13
18,39,4,25,24,5
28,19,10,8,27,37
16,38,36,3,20,7
22,21,6,29,33,31
11,35,26,2,40,23
