20,14,17,12,4,23
16,3,8,10,6,22
15,13,21,1,11,18
19,2,5,9,7,8
14,11,16,17,1,23
22,3,19,21,9,10
6,20,13,4,2,7
10,15,5,14,18,12
22,21,17,20,4,7
11,23,8,15,13,9
12,6,19,5,18,16
1,3,4,2,14,21
18,23,10,9,22,5
20,8,15,13,1,16
11,19,7,12,6,17
2,18,1,3,22,20
21,7,11,4,16,9
19,8,14,2,17,15
12,10,3,23,6,13
5,9,1,14,16,20
23,15,22,6,2,11
7,17,3,13,18,12
21,19,4,8,10,5
22,12,2,9,14,17
15,4,6,10,19,13
7,8,18,3,21,23
5,20,1,11,16,22
8,12,21,3,15,14
23,20,9,16,7,6
1,10,2,19,17,18
4,5,14,3,11,13
17,16,10,2,8,21
1,15,6,5,7,22
18,19,9,11,20,12
4,13,2,23,5,3
18,21,20,14,10,6
13,17,7,19,23,15
9,12,11,8,1,4
22,13,14,16,21,19
20,2,10,7,12,15
8,23,16,18,22,4
6,9,3,17,5,1
7,14,23,10,11,20
16,9,2,15,3,18
17,4,11,6,22,8
13,5,12,21,1,19
